timestamp,event_type
1771261010.400556803,study_fixation_onset_trigger
1771261011.164715052,study_fixation_offset_trigger
1771261011.255856037,study_image_onset_trigger
1771261012.274099350,study_image_offset_trigger
1771261012.302179575,study_fixation_onset_trigger
1771261012.866701841,study_fixation_offset_trigger
1771261012.930892944,study_image_onset_trigger
1771261013.944960117,study_image_offset_trigger
1771261013.975893974,study_fixation_onset_trigger
1771261014.496233702,study_fixation_offset_trigger
1771261014.546077728,study_image_onset_trigger
1771261015.559974670,study_image_offset_trigger
1771261015.590138197,study_fixation_onset_trigger
1771261016.605017662,study_fixation_offset_trigger
1771261016.752709627,instruction_onset
1771261018.438700914,instruction_continue
1771261019.226859570,recognition_fixation_onset_trigger
1771261019.757562637,recognition_fixation_offset_trigger
1771261019.785022974,recognition_image_onset_trigger
1771261020.808813810,recognition_image_offset_trigger
1771261022.662646294,participant_commit_trigger
1771261022.792261124,partner_rating_onset
1771261024.054056644,partner_slider_settled_trigger
1771261025.060459852,partner_rating_complete
1771261025.737977266,switch_stay_trigger
1771261026.485801220,switch_stay_response_trigger
1771261026.590503693,outcome_trigger
1771261028.659323454,recognition_fixation_onset_trigger
1771261029.176636457,recognition_fixation_offset_trigger
1771261029.276788473,recognition_fixation_onset_trigger
1771261029.795780659,recognition_fixation_offset_trigger
1771261029.828365564,recognition_image_onset_trigger
1771261030.848904848,recognition_image_offset_trigger
1771261030.954817533,partner_rating_onset
1771261032.803506136,partner_slider_settled_trigger
1771261033.832758188,partner_rating_complete
1771261036.173007011,participant_commit_trigger
1771261036.357282400,switch_stay_trigger
1771261037.234769344,switch_stay_response_trigger
1771261037.345789194,outcome_trigger
1771261039.417764425,recognition_fixation_onset_trigger
1771261039.842518330,recognition_fixation_offset_trigger
1771261039.955105782,recognition_fixation_onset_trigger
1771261040.478252172,recognition_fixation_offset_trigger
1771261040.500334024,recognition_image_onset_trigger
1771261041.525202036,recognition_image_offset_trigger
1771261041.657047510,partner_rating_onset
1771261043.197992802,partner_slider_settled_trigger
1771261044.204409122,partner_rating_complete
1771261047.007592440,participant_commit_trigger
1771261047.173870564,switch_stay_trigger
1771261048.583623648,switch_stay_response_trigger
1771261048.675003767,outcome_trigger
1771261050.817955256,recognition_fixation_onset_trigger
1771261051.206758976,recognition_fixation_offset_trigger
1771261051.255875111,recognition_fixation_onset_trigger
1771261051.773216724,recognition_fixation_offset_trigger
1771261051.818014145,recognition_image_onset_trigger
1771261052.838941813,recognition_image_offset_trigger
1771261056.721791744,participant_commit_trigger
1771261056.871399641,partner_rating_onset
1771261058.181091547,partner_slider_settled_trigger
1771261059.191678524,partner_rating_complete
1771261059.873196363,switch_stay_trigger
1771261060.989330769,switch_stay_response_trigger
1771261061.088163853,outcome_trigger
1771261063.160491228,recognition_fixation_onset_trigger
1771261063.480203867,recognition_fixation_offset_trigger
1771261063.585775614,recognition_fixation_onset_trigger
1771261064.106194735,recognition_fixation_offset_trigger
1771261064.137591124,recognition_image_onset_trigger
1771261065.157283545,recognition_image_offset_trigger
1771261065.309985876,partner_rating_onset
1771261067.001769543,partner_slider_settled_trigger
1771261067.993014097,partner_rating_complete
1771261072.616847754,participant_commit_trigger
1771261072.813165426,switch_stay_trigger
1771261073.519818068,switch_stay_response_trigger
1771261073.630595684,outcome_trigger
1771261075.702516079,recognition_fixation_onset_trigger
1771261076.038832903,recognition_fixation_offset_trigger
1771261076.150489330,recognition_fixation_onset_trigger
1771261076.663897514,recognition_fixation_offset_trigger
1771261076.709176779,recognition_image_onset_trigger
1771261077.731369972,recognition_image_offset_trigger
1771261079.950979471,participant_commit_trigger
1771261080.092264175,partner_rating_onset
1771261081.333384037,partner_slider_settled_trigger
1771261082.334523678,partner_rating_complete
1771261083.025169134,switch_stay_trigger
1771261084.368769169,switch_stay_response_trigger
1771261084.465044260,outcome_trigger
1771261086.547321081,recognition_fixation_onset_trigger
1771261086.826942205,recognition_fixation_offset_trigger
1771261086.903531551,recognition_fixation_onset_trigger
1771261087.423465252,recognition_fixation_offset_trigger
1771261087.451769590,recognition_image_onset_trigger
1771261088.469220638,recognition_image_offset_trigger
1771261088.553702593,partner_rating_onset
1771261089.973264933,partner_slider_settled_trigger
1771261090.948220968,partner_rating_complete
1771261093.341824055,participant_commit_trigger
1771261093.577417374,switch_stay_trigger
1771261094.270765781,switch_stay_response_trigger
1771261094.371189833,outcome_trigger
1771261096.447065115,recognition_fixation_onset_trigger
1771261096.846012115,recognition_fixation_offset_trigger
1771261096.939452887,recognition_fixation_onset_trigger
1771261097.455864906,recognition_fixation_offset_trigger
1771261097.483995199,recognition_image_onset_trigger
1771261098.506927013,recognition_image_offset_trigger
1771261105.738412380,timeout_warning_onset
1771261107.261738539,timeout_warning_offset
1771261107.397630692,partner_rating_onset
1771261108.800804615,partner_slider_settled_trigger
1771261109.784627199,partner_rating_complete
1771261110.461261749,switch_stay_trigger
1771261111.771944761,switch_stay_response_trigger
1771261111.879937172,outcome_trigger
1771261113.956967354,recognition_fixation_onset_trigger
1771261114.569973946,recognition_fixation_offset_trigger
1771261114.623163223,recognition_fixation_onset_trigger
1771261115.148506880,recognition_fixation_offset_trigger
1771261115.176071644,recognition_image_onset_trigger
1771261116.198978901,recognition_image_offset_trigger
1771261117.010952711,participant_commit_trigger
1771261117.110830545,partner_rating_onset
1771261118.032310963,partner_slider_settled_trigger
1771261119.046192884,partner_rating_complete
1771261119.733412504,switch_stay_trigger
1771261121.009428024,switch_stay_response_trigger
1771261121.111586809,outcome_trigger
1771261123.189090967,recognition_fixation_onset_trigger
1771261123.811013937,recognition_fixation_offset_trigger
1771261123.868444920,recognition_fixation_onset_trigger
1771261124.381733418,recognition_fixation_offset_trigger
1771261124.409432411,recognition_image_onset_trigger
1771261125.427819967,recognition_image_offset_trigger
1771261125.511594772,partner_rating_onset
1771261126.878772020,partner_slider_settled_trigger
1771261127.771906853,partner_rating_complete
1771261130.902745008,participant_commit_trigger
1771261131.098530293,switch_stay_trigger
1771261131.936287165,switch_stay_response_trigger
1771261132.022574902,outcome_trigger
1771261134.150322199,block_summary_onset
1771261136.717199564,block_summary_continue
1771261137.078213215,instruction_onset
1771261137.988534451,instruction_continue
1771261138.415182114,instruction_onset
1771261140.945926905,instruction_continue
1771261141.246384859,instruction_onset
1771261142.374786854,instruction_continue
1771261142.633301497,study_fixation_onset_trigger
1771261143.368813753,study_fixation_offset_trigger
1771261143.423316479,study_image_onset_trigger
1771261144.440165281,study_image_offset_trigger
1771261144.468527079,study_fixation_onset_trigger
1771261144.989491463,study_fixation_offset_trigger
1771261145.171691895,study_image_onset_trigger
1771261146.193966389,study_image_offset_trigger
1771261146.224131823,study_fixation_onset_trigger
1771261146.630800486,study_fixation_offset_trigger
1771261146.715730667,study_image_onset_trigger
1771261147.737321138,study_image_offset_trigger
1771261147.765480757,study_fixation_onset_trigger
1771261148.426163435,study_fixation_offset_trigger
1771261148.499223709,study_image_onset_trigger
1771261149.524721384,study_image_offset_trigger
1771261149.553183794,study_fixation_onset_trigger
1771261149.920172453,study_fixation_offset_trigger
1771261149.984381437,study_image_onset_trigger
1771261151.008618593,study_image_offset_trigger
1771261151.032557726,study_fixation_onset_trigger
1771261151.584112644,study_fixation_offset_trigger
1771261151.640908957,study_image_onset_trigger
1771261152.657133818,study_image_offset_trigger
1771261152.684256554,study_fixation_onset_trigger
1771261153.357102156,study_fixation_offset_trigger
1771261153.427712440,study_image_onset_trigger
1771261154.441974163,study_image_offset_trigger
1771261154.470488787,study_fixation_onset_trigger
1771261154.910727262,study_fixation_offset_trigger
1771261154.984148502,study_image_onset_trigger
1771261156.008521795,study_image_offset_trigger
1771261156.035788536,study_fixation_onset_trigger
1771261156.772452354,study_fixation_offset_trigger
1771261156.826596498,study_image_onset_trigger
1771261157.839257002,study_image_offset_trigger
1771261157.866364479,study_fixation_onset_trigger
1771261158.461844206,study_fixation_offset_trigger
1771261158.607414722,study_image_onset_trigger
1771261159.630344152,study_image_offset_trigger
1771261159.666461468,study_fixation_onset_trigger
1771261160.688504219,study_fixation_offset_trigger
1771261160.814243555,instruction_onset
1771261162.166408777,instruction_continue
1771261162.967810392,recognition_fixation_onset_trigger
1771261163.493808985,recognition_fixation_offset_trigger
1771261163.524835587,recognition_image_onset_trigger
1771261164.549038649,recognition_image_offset_trigger
1771261164.717877150,partner_rating_onset
1771261166.435790777,partner_slider_settled_trigger
1771261167.429091692,partner_rating_complete
1771261169.904886246,participant_commit_trigger
1771261170.107452869,switch_stay_trigger
1771261170.666706800,switch_stay_response_trigger
1771261170.795115471,outcome_trigger
1771261172.869171858,recognition_fixation_onset_trigger
1771261173.180260420,recognition_fixation_offset_trigger
1771261173.274085045,recognition_fixation_onset_trigger
1771261173.797554255,recognition_fixation_offset_trigger
1771261173.826287985,recognition_image_onset_trigger
1771261174.849941969,recognition_image_offset_trigger
1771261176.848039865,participant_commit_trigger
1771261177.015465021,partner_rating_onset
1771261178.635136366,partner_slider_settled_trigger
1771261179.638439417,partner_rating_complete
1771261180.326426029,switch_stay_trigger
1771261181.574156284,switch_stay_response_trigger
1771261181.685323000,outcome_trigger
1771261183.781687498,recognition_fixation_onset_trigger
1771261184.533113003,recognition_fixation_offset_trigger
1771261184.679441214,recognition_fixation_onset_trigger
1771261185.203488111,recognition_fixation_offset_trigger
1771261185.234616041,recognition_image_onset_trigger
1771261186.258216381,recognition_image_offset_trigger
1771261187.802229404,participant_commit_trigger
1771261187.909797192,partner_rating_onset
1771261189.904562473,partner_slider_settled_trigger
1771261190.997493029,partner_rating_complete
1771261191.682224035,switch_stay_trigger
