timestamp,event_type
1771025022,localizer_image_offset_trigger
1771025022,localizer_fixation_onset_trigger
1771025023,localizer_fixation_offset_trigger
1771025023,localizer_image_onset_trigger
1771025023,localizer_image_offset_trigger
1771025023,localizer_fixation_onset_trigger
1771025024,localizer_fixation_offset_trigger
1771025024,localizer_image_onset_trigger
1771025024,localizer_image_offset_trigger
1771025024,localizer_fixation_onset_trigger
1771025025,localizer_fixation_offset_trigger
1771025025,localizer_image_onset_trigger
1771025025,localizer_image_offset_trigger
1771025025,localizer_fixation_onset_trigger
1771025026,localizer_fixation_offset_trigger
1771025026,localizer_image_onset_trigger
1771025026,localizer_image_offset_trigger
1771025026,question_trigger
1771025027,question_answer_trigger
1771025027,localizer_fixation_onset_trigger
1771025028,localizer_fixation_offset_trigger
1771025028,localizer_image_onset_trigger
1771025028,localizer_image_offset_trigger
1771025028,localizer_fixation_onset_trigger
1771025029,localizer_fixation_offset_trigger
1771025029,localizer_image_onset_trigger
1771025030,localizer_image_offset_trigger
1771025030,localizer_fixation_onset_trigger
1771025030,localizer_fixation_offset_trigger
1771025031,localizer_image_onset_trigger
1771025031,localizer_image_offset_trigger
1771025031,localizer_fixation_onset_trigger
1771025031,localizer_fixation_offset_trigger
1771025032,localizer_image_onset_trigger
1771025032,localizer_image_offset_trigger
1771025032,localizer_fixation_onset_trigger
1771025033,localizer_fixation_offset_trigger
1771025033,localizer_image_onset_trigger
1771025033,localizer_image_offset_trigger
1771025033,localizer_fixation_onset_trigger
1771025034,localizer_fixation_offset_trigger
1771025034,localizer_image_onset_trigger
1771025034,localizer_image_offset_trigger
1771025034,localizer_fixation_onset_trigger
1771025035,localizer_fixation_offset_trigger
1771025035,localizer_image_onset_trigger
1771025035,localizer_image_offset_trigger
1771025035,localizer_fixation_onset_trigger
