ai_correct,ai_decision_time,ai_final_slider_display_time,ai_reliability,ai_rt,ai_slider_display_time,ai_slider_value,block,block_duration_minutes,block_duration_seconds,block_end_time,block_start_time,decision_onset_time,euclidean_ai_to_truth,euclidean_participant_to_ai,euclidean_participant_to_truth,final_answer,ground_truth,image_onset,image_path,is_studied,outcome_time,participant_accuracy,participant_commit_time,participant_first,participant_rt,participant_slider_click_times,participant_slider_decision_onset_time,participant_slider_stop_time,participant_slider_timeout,participant_slider_value,phase,points_earned,switch_commit_time,switch_rt,switch_stay_decision,switch_timeout,trial,trial_type,used_ai_answer
False,1770762736.7864842,1770762738.6359816,0.25,1.5357341836021026,1770762738.3332427,0.5056873852546074,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762741.3055768,0.5056873852546074,0.4941133111805334,0.011574074074074034,0.011574074074074034,0.0,1770762735.7855263,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Balloon\Image_071.jpg,True,1770762742.0321307,True,1770762741.182383,False,1.1538307666778564,1770762740.4992046,1770762740.4992046,1770762740.4992046,False,0.011574074074074034,recognition,0.9884259259259259,1770762742.0321307,0.7265539169311523,stay,False,6,studied,False
False,1770762746.425493,1770762748.3226995,0.25,1.4747588534335234,1770762748.0244198,0.6591590443983957,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762751.3327296,0.6591590443983957,0.6383257110650624,0.020833333333333294,0.020833333333333294,0.0,1770762745.4243338,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Pie\Image_038.jpg,True,1770762751.982727,True,1770762751.0998652,False,1.4563276767730713,1770762750.4689167,1770762750.4689167,1770762750.4689167,False,0.020833333333333294,recognition,0.9791666666666667,1770762751.982727,0.6499974727630615,stay,False,7,studied,False
False,1770762756.4722414,1770762758.2649996,0.25,1.5103618074394927,1770762757.9692376,0.36893684379411534,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762761.579912,0.6310631562058846,0.6310631562058846,0.0,1.0,1.0,1770762755.470058,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Cheetah\Lure_004.jpg,False,1770762762.3693328,True,1770762761.4249878,False,1.8219819068908691,1770762760.7783055,1770762760.7783055,1770762760.7783055,False,1.0,recognition,1.0,1770762762.3693328,0.7894208431243896,stay,False,8,lure,False
False,1770762767.940085,1770762769.6310253,0.25,1.3497785367128226,1770762769.3516834,0.14405842248917278,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762771.046266,0.8559415775108272,0.8536267626960125,0.0023148148148147696,0.9976851851851852,1.0,1770762765.7113125,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Watermelon\Lure_050.jpg,False,1770762771.7452505,True,1770762767.939581,True,1.1171624660491943,1770762767.2899044,1770762767.2899044,1770762767.2899044,False,0.9976851851851852,recognition,0.9976851851851852,1770762771.744239,0.6979730129241943,stay,False,9,lure,False
True,1770762777.2656107,1770762779.5198388,0.25,2.13853952897207,1770762779.2143493,0.212542994882901,9,1.9869556387265523,119.21733832359314,1770762785.4753385,1770762666.2580001,1770762780.9472253,0.212542994882901,0.19865410599401212,0.013888888888888864,0.013888888888888864,0.0,1770762775.0243177,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Peacock\Image_029.jpg,True,1770762781.3336072,True,1770762777.2646174,True,1.1057579517364502,1770762776.709134,1770762776.709134,1770762776.709134,False,0.013888888888888864,recognition,0.9861111111111112,1770762781.3336072,0.3863818645477295,stay,False,10,studied,False
False,1770762809.341151,1770762811.2888877,0.25,1.7517415909100147,1770762811.0171344,0.699295749728323,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762813.920224,0.699295749728323,0.6830920460246193,0.016203703703703692,0.016203703703703692,0.0,1770762808.3414721,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEGETABLE\Kale\Image_088.jpg,True,1770762814.7325265,True,1770762813.7906222,False,1.1594867706298828,1770762813.1488674,1770762813.1488674,1770762813.1488674,False,0.016203703703703692,recognition,0.9837962962962963,1770762814.731526,0.8113019466400146,stay,False,1,studied,False
False,1770762818.7247427,1770762820.866704,0.25,1.932135225775705,1770762820.5653346,0.0,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762823.3129005,1.0,1.0,0.0,1.0,1.0,1770762817.723469,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FRUIT\Orange\Lure_046.jpg,False,1770762824.162991,True,1770762823.1767693,False,1.0230412483215332,1770762822.4906278,1770762822.4906278,1770762822.4906278,False,1.0,recognition,1.0,1770762824.161991,0.8490903377532959,stay,False,2,lure,False
False,1770762830.0031064,1770762831.835854,0.25,1.5267446486208267,1770762831.535881,0.08642355641015298,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762833.248561,0.913576443589847,0.913576443589847,0.0,1.0,1.0,1770762827.1988018,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\BIRD\Flamingo\Lure_023.jpg,False,1770762834.2292404,True,1770762830.0020945,True,1.6992368698120117,1770762829.3602164,1770762829.3602164,1770762829.3602164,False,1.0,recognition,1.0,1770762834.2281826,0.9796216487884521,stay,False,3,lure,False
False,1770762839.6741292,1770762841.142065,0.25,1.123023476970075,1770762840.8414764,0.22150206974304965,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762842.5386436,0.7784979302569504,0.769238670997691,0.0092592592592593,0.9907407407407407,1.0,1770762837.2103534,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\VEHICLE\Car\Lure_095.jpg,False,1770762843.165306,True,1770762839.6741292,True,1.3482770919799805,1770762838.7996218,1770762838.7996218,1770762838.7996218,False,0.9907407407407407,recognition,0.9907407407407407,1770762843.165306,0.6266624927520752,stay,False,4,lure,False
False,1770762848.4752412,1770762850.9828582,0.25,2.4659641440945133,1770762850.556113,0.181849735712139,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762852.389181,0.818150264287861,0.8112058198434166,0.00694444444444442,0.9930555555555556,1.0,1770762846.2747993,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\biganimal\Alpaca\Lure_002.jpg,False,1770762852.8505037,True,1770762848.4747386,True,1.0820550918579102,1770762847.8847823,1770762847.8847823,1770762847.8847823,False,0.9930555555555556,recognition,0.9930555555555556,1770762852.849504,0.4603230953216553,stay,False,5,lure,False
False,1770762856.9729629,1770762859.380382,0.25,2.272992293132045,1770762859.031539,0.6033577196819332,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762861.6549547,0.6033577196819332,0.5917836456078591,0.011574074074074034,0.011574074074074034,0.0,1770762855.9689214,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\bigobject\Bench\Image_012.jpg,True,1770762862.2598875,True,1770762861.5060174,False,0.7836668491363525,1770762860.8969865,1770762860.8969865,1770762860.8969865,False,0.011574074074074034,recognition,0.9884259259259259,1770762862.2589638,0.6040091514587402,stay,False,6,studied,False
True,1770762866.3786485,1770762868.6058824,0.25,2.098225758018176,1770762868.2677941,0.8913597772909748,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762871.4220574,0.10864022270902518,0.09475133382013634,0.01388888888888884,0.9861111111111112,1.0,1770762865.377864,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallanimal\Frog\Lure_064.jpg,False,1770762871.9747412,True,1770762871.2995355,False,1.3088459968566895,1770762870.4849591,1770762870.4849591,1770762870.4849591,False,0.9861111111111112,recognition,0.9861111111111112,1770762871.9735143,0.5514569282531738,stay,False,7,lure,False
False,1770762879.7140837,1770762881.5515594,0.25,1.4924740183727097,1770762881.2484338,0.6627497822875706,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762882.9462037,0.6627497822875706,0.31178725474946634,0.974537037037037,0.974537037037037,0.0,1770762875.3918352,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\INSECT\Butterfly\Image_055.jpg,True,1770762883.5876696,False,1770762879.713084,True,3.1966745853424072,1770762878.737532,1770762878.737532,1770762878.737532,False,0.974537037037037,recognition,0.02546296296296302,1770762883.586563,0.6403594017028809,stay,False,8,studied,False
True,1770762887.709008,1770762889.6399133,0.25,1.6691352674429847,1770762889.3424058,0.3919802939951139,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762892.0307324,0.3919802939951139,0.3873506643654843,0.004629629629629602,0.004629629629629602,0.0,1770762886.7075887,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\smallobject\Glasses\Image_077.jpg,True,1770762892.917846,True,1770762891.899228,False,0.9431843757629395,"1770762890.9878054,1770762891.124296",1770762890.9878054,1770762891.124296,False,0.004629629629629602,recognition,0.9953703703703703,1770762892.917846,0.8871135711669922,stay,False,9,studied,False
False,1770762898.259014,1770762900.0174556,0.25,1.538013051479882,1770762899.7145872,0.6078196506041571,10,1.9475321213404337,116.85192728042603,1770762905.615893,1770762788.7639656,1770762901.4118736,0.6078196506041571,0.596245576530083,0.011574074074074034,0.011574074074074034,0.0,1770762896.04889,C:\Users\qasim\Desktop\SocialRecognitionTask\STIMULI\FOOD\Burrito\Image_032.jpg,True,1770762901.7602797,True,1770762898.259014,True,1.0996730327606201,1770762897.7850575,1770762897.7850575,1770762897.7850575,False,0.011574074074074034,recognition,0.9884259259259259,1770762901.7602797,0.3484060764312744,stay,False,10,studied,False
